,Date,col_num,food_col_kg,age
1791,2025-09-28,16,43.6,63
1792,2025-09-29,6,34.4,64
1793,2025-09-29,14,44.4,64
1794,2025-09-29,8,30.0,64
1795,2025-09-29,11,26.4,64
1796,2025-09-29,16,42.4,64
1797,2025-09-29,28,34.4,64
1798,2025-09-29,10,34.4,64
1799,2025-09-29,4,35.6,64
1800,2025-09-29,3,39.6,64
1801,2025-09-29,7,30.4,64
1802,2025-09-29,14,44.4,64
1803,2025-09-29,13,24.4,64
1804,2025-09-29,8,30.0,64
1805,2025-09-29,26,20.0,64
1806,2025-09-29,27,27.6,64
1807,2025-09-29,17,41.2,64
1808,2025-09-29,10,34.4,64
1809,2025-09-29,15,46.8,64
1810,2025-09-29,6,34.4,64
1811,2025-09-29,12,12.8,64
1812,2025-09-29,12,12.8,64
1813,2025-09-29,11,26.4,64
1814,2025-09-29,2,39.6,64
1815,2025-09-29,9,37.2,64
1816,2025-09-29,7,30.4,64
1817,2025-09-29,13,24.4,64
1818,2025-09-29,5,32.4,64
1819,2025-09-29,9,37.2,64
1820,2025-09-29,25,33.2,64
1821,2025-09-29,19,33.6,64
1822,2025-09-29,25,33.2,64
1823,2025-09-29,5,32.4,64
1824,2025-09-29,18,42.4,64
1825,2025-09-29,22,34.4,64
1826,2025-09-29,16,42.4,64
1827,2025-09-29,28,34.4,64
1828,2025-09-29,18,42.4,64
1829,2025-09-29,19,33.6,64
1830,2025-09-29,1,42.8,64
1831,2025-09-29,23,28.8,64
1832,2025-09-29,21,26.4,64
1833,2025-09-29,24,35.6,64
1834,2025-09-29,2,39.6,64
1835,2025-09-29,23,28.8,64
1836,2025-09-29,15,46.8,64
1837,2025-09-29,22,34.4,64
1838,2025-09-29,3,39.6,64
1839,2025-09-29,26,20.0,64
1840,2025-09-29,27,27.6,64
1841,2025-09-29,20,29.6,64
1842,2025-09-29,4,35.6,64
1843,2025-09-29,17,41.2,64
1844,2025-09-29,24,35.6,64
1845,2025-09-29,1,42.8,64
1846,2025-09-29,20,29.6,64
1847,2025-09-29,21,26.4,64
1848,2025-09-30,3,32.4,65
1849,2025-09-30,23,25.6,65
1850,2025-09-30,9,28.4,65
1851,2025-09-30,25,31.2,65
1852,2025-09-30,21,13.6,65
1853,2025-09-30,1,36.8,65
1854,2025-09-30,5,36.8,65
1855,2025-09-30,17,36.0,65
1856,2025-09-30,7,26.4,65
1857,2025-09-30,15,36.8,65
1858,2025-09-30,2,34.8,65
1859,2025-09-30,19,36.4,65
1860,2025-09-30,16,37.6,65
1861,2025-09-30,26,19.2,65
1862,2025-09-30,27,0.0,65
1863,2025-09-30,13,0.0,65
1864,2025-09-30,18,32.8,65
1865,2025-09-30,20,29.6,65
1866,2025-09-30,11,24.0,65
1867,2025-09-30,8,29.6,65
1868,2025-09-30,14,35.2,65
1869,2025-09-30,28,32.8,65
1870,2025-09-30,24,30.0,65
1871,2025-09-30,26,19.2,65
1872,2025-09-30,12,6.8,65
1873,2025-09-30,10,29.2,65
1874,2025-09-30,22,29.2,65
1875,2025-09-30,6,31.6,65
1876,2025-09-30,21,13.6,65
1877,2025-09-30,16,37.6,65
1878,2025-09-30,12,6.8,65
1879,2025-09-30,18,32.8,65
1880,2025-09-30,5,36.8,65
1881,2025-09-30,24,30.0,65
1882,2025-09-30,3,32.4,65
1883,2025-09-30,25,31.2,65
1884,2025-09-30,17,36.0,65
1885,2025-09-30,10,29.2,65
1886,2025-09-30,22,29.2,65
1887,2025-09-30,15,36.8,65
1888,2025-09-30,14,35.2,65
1889,2025-09-30,8,29.6,65
1890,2025-09-30,23,25.6,65
1891,2025-09-30,1,36.8,65
1892,2025-09-30,27,0.0,65
1893,2025-09-30,2,34.8,65
1894,2025-09-30,4,30.8,65
1895,2025-09-30,7,26.4,65
1896,2025-09-30,20,29.6,65
1897,2025-09-30,13,0.0,65
1898,2025-09-30,4,30.8,65
1899,2025-09-30,6,31.6,65
1900,2025-09-30,9,28.4,65
1901,2025-09-30,11,24.0,65
1902,2025-09-30,19,36.4,65
1903,2025-09-30,28,32.8,65
1904,2025-10-01,3,30.4,66
1905,2025-10-01,25,30.0,66
1906,2025-10-01,11,24.0,66
1907,2025-10-01,10,26.8,66
1908,2025-10-01,4,32.4,66
1909,2025-10-01,8,29.2,66
1910,2025-10-01,7,27.2,66
1911,2025-10-01,6,32.0,66
1912,2025-10-01,5,34.4,66
1913,2025-10-01,14,34.0,66
1914,2025-10-01,9,27.6,66
1915,2025-10-01,12,6.4,66
1916,2025-10-01,13,0.0,66
1917,2025-10-01,24,29.2,66
1918,2025-10-01,15,36.0,66
1919,2025-10-01,17,34.4,66
1920,2025-10-01,28,32.0,66
1921,2025-10-01,21,11.6,66
1922,2025-10-01,26,18.8,66
1923,2025-10-01,23,25.6,66
1924,2025-10-01,22,29.6,66
1925,2025-10-01,27,0.0,66
1926,2025-10-01,20,28.0,66
1927,2025-10-01,19,35.2,66
1928,2025-10-01,2,35.6,66
1929,2025-10-01,16,35.2,66
1930,2025-10-01,2,35.6,66
1931,2025-10-01,18,32.8,66
1932,2025-10-01,28,32.0,66
1933,2025-10-01,14,34.0,66
1934,2025-10-01,11,24.0,66
1935,2025-10-01,10,26.8,66
1936,2025-10-01,9,27.6,66
1937,2025-10-01,3,30.4,66
1938,2025-10-01,7,27.2,66
1939,2025-10-01,6,32.0,66
1940,2025-10-01,5,34.4,66
1941,2025-10-01,4,32.4,66
1942,2025-10-01,13,0.0,66
1943,2025-10-01,12,6.4,66
1944,2025-10-01,21,11.6,66
1945,2025-10-01,27,0.0,66
1946,2025-10-01,8,29.2,66
1947,2025-10-01,1,34.4,66
1948,2025-10-01,22,29.6,66
1949,2025-10-01,15,36.0,66
1950,2025-10-01,1,34.4,66
1951,2025-10-01,16,35.2,66
1952,2025-10-01,24,29.2,66
1953,2025-10-01,17,34.4,66
1954,2025-10-01,20,28.0,66
1955,2025-10-01,23,25.6,66
1956,2025-10-01,18,32.8,66
1957,2025-10-01,25,30.0,66
1958,2025-10-01,26,18.8,66
1959,2025-10-01,19,35.2,66
1960,2025-10-02,15,41.2,67
1961,2025-10-02,23,28.8,67
1962,2025-10-02,20,30.0,67
1963,2025-10-02,26,22.4,67
1964,2025-10-02,19,36.4,67
1965,2025-10-02,25,32.8,67
1966,2025-10-02,22,30.8,67
1967,2025-10-02,21,12.8,67
1968,2025-10-02,27,0.0,67
1969,2025-10-02,17,37.2,67
1970,2025-10-02,2,37.6,67
1971,2025-10-02,18,33.2,67
1972,2025-10-02,28,36.0,67
1973,2025-10-02,14,35.2,67
1974,2025-10-02,16,36.4,67
1975,2025-10-02,11,28.4,67
1976,2025-10-02,9,30.8,67
1977,2025-10-02,1,35.6,67
1978,2025-10-02,3,34.0,67
1979,2025-10-02,12,6.8,67
1980,2025-10-02,7,30.4,67
1981,2025-10-02,8,30.0,67
1982,2025-10-02,24,30.8,67
1983,2025-10-02,6,30.8,67
1984,2025-10-02,5,34.4,67
1985,2025-10-02,4,30.8,67
1986,2025-10-02,13,0.0,67
1987,2025-10-02,10,29.6,67
1988,2025-10-02,8,30.0,67
1989,2025-10-02,10,29.6,67
1990,2025-10-02,27,0.0,67
1991,2025-10-02,24,30.8,67
1992,2025-10-02,16,36.4,67
1993,2025-10-02,18,33.2,67
1994,2025-10-02,21,12.8,67
1995,2025-10-02,19,36.4,67
1996,2025-10-02,20,30.0,67
1997,2025-10-02,22,30.8,67
1998,2025-10-02,28,36.0,67
1999,2025-10-02,23,28.8,67
2000,2025-10-02,25,32.8,67
2001,2025-10-02,17,37.2,67
2002,2025-10-02,26,22.4,67
2003,2025-10-02,13,0.0,67
2004,2025-10-02,11,28.4,67
2005,2025-10-02,2,37.6,67
2006,2025-10-02,15,41.2,67
2007,2025-10-02,3,34.0,67
2008,2025-10-02,14,35.2,67
2009,2025-10-02,4,30.8,67
2010,2025-10-02,1,35.6,67
2011,2025-10-02,7,30.4,67
2012,2025-10-02,12,6.8,67
2013,2025-10-02,5,34.4,67
2014,2025-10-02,6,30.8,67
2015,2025-10-02,9,30.8,67
2016,2025-10-03,13,0.0,68
2017,2025-10-03,2,35.2,68
2018,2025-10-03,3,30.0,68
2019,2025-10-03,4,34.4,68
2020,2025-10-03,12,6.8,68
2021,2025-10-03,10,27.2,68
2022,2025-10-03,1,34.4,68
2023,2025-10-03,9,28.4,68
2024,2025-10-03,8,36.0,68
2025,2025-10-03,7,28.8,68
2026,2025-10-03,11,26.4,68
2027,2025-10-03,6,33.2,68
2028,2025-10-03,28,33.2,68
2029,2025-10-03,14,36.8,68
2030,2025-10-03,27,0.0,68
2031,2025-10-03,3,30.0,68
2032,2025-10-03,15,38.4,68
2033,2025-10-03,11,26.4,68
2034,2025-10-03,4,34.4,68
2035,2025-10-03,8,36.0,68
2036,2025-10-03,2,35.2,68
2037,2025-10-03,7,28.8,68
2038,2025-10-03,13,0.0,68
2039,2025-10-03,9,28.4,68
2040,2025-10-03,10,27.2,68
2041,2025-10-03,12,6.8,68
2042,2025-10-03,5,35.6,68
2043,2025-10-03,5,35.6,68
2044,2025-10-03,1,34.4,68
2045,2025-10-03,22,32.8,68
2046,2025-10-03,25,30.4,68
2047,2025-10-03,24,30.8,68
2048,2025-10-03,23,27.2,68
2049,2025-10-03,15,38.4,68
2050,2025-10-03,18,37.6,68
2051,2025-10-03,26,20.4,68
2052,2025-10-03,22,32.8,68
2053,2025-10-03,19,37.6,68
2054,2025-10-03,17,36.0,68
2055,2025-10-03,16,32.4,68
2056,2025-10-03,21,13.2,68
2057,2025-10-03,20,30.8,68
2058,2025-10-03,14,36.8,68
2059,2025-10-03,6,33.2,68
2060,2025-10-03,18,37.6,68
2061,2025-10-03,20,30.8,68
2062,2025-10-03,21,13.2,68
2063,2025-10-03,28,33.2,68
2064,2025-10-03,24,30.8,68
2065,2025-10-03,16,32.4,68
2066,2025-10-03,23,27.2,68
2067,2025-10-03,17,36.0,68
2068,2025-10-03,25,30.4,68
2069,2025-10-03,19,37.6,68
2070,2025-10-03,27,0.0,68
2071,2025-10-03,26,20.4,68
2072,2025-10-04,14,38.0,69
2073,2025-10-04,19,37.6,69
2074,2025-10-04,10,29.2,69
2075,2025-10-04,6,34.4,69
2076,2025-10-04,8,36.8,69
2077,2025-10-04,25,31.2,69
2078,2025-10-04,23,28.4,69
2079,2025-10-04,1,34.4,69
2080,2025-10-04,11,28.4,69
2081,2025-10-04,24,31.6,69
2082,2025-10-04,18,37.2,69
2083,2025-10-04,15,39.6,69
2084,2025-10-04,19,37.6,69
2085,2025-10-04,27,0.8,69
2086,2025-10-04,20,30.8,69
2087,2025-10-04,20,30.8,69
2088,2025-10-04,22,33.2,69
2089,2025-10-04,21,14.4,69
2090,2025-10-04,13,0.0,69
2091,2025-10-04,17,36.8,69
2092,2025-10-04,16,34.4,69
2093,2025-10-04,9,30.0,69
2094,2025-10-04,7,31.2,69
2095,2025-10-04,2,34.0,69
2096,2025-10-04,26,21.2,69
2097,2025-10-04,5,36.8,69
2098,2025-10-04,12,8.0,69
2099,2025-10-04,18,37.2,69
2100,2025-10-04,4,33.6,69
2101,2025-10-04,14,38.0,69
2102,2025-10-04,12,8.0,69
2103,2025-10-04,28,35.6,69
2104,2025-10-04,21,14.4,69
2105,2025-10-04,3,30.0,69
2106,2025-10-04,17,36.8,69
2107,2025-10-04,15,39.6,69
2108,2025-10-04,2,34.0,69
2109,2025-10-04,23,28.4,69
2110,2025-10-04,8,36.8,69
2111,2025-10-04,25,31.2,69
2112,2025-10-04,5,36.8,69
2113,2025-10-04,26,21.2,69
2114,2025-10-04,10,29.2,69
2115,2025-10-04,24,31.6,69
2116,2025-10-04,13,0.0,69
2117,2025-10-04,11,28.4,69
2118,2025-10-04,16,34.4,69
2119,2025-10-04,3,30.0,69
2120,2025-10-04,27,0.8,69
2121,2025-10-04,4,33.6,69
2122,2025-10-04,7,31.2,69
2123,2025-10-04,22,33.2,69
2124,2025-10-04,1,34.4,69
2125,2025-10-04,9,30.0,69
2126,2025-10-04,28,35.6,69
2127,2025-10-04,6,34.4,69
2128,2025-10-05,26,18.8,70
2129,2025-10-05,11,28.8,70
2130,2025-10-05,10,30.4,70
2131,2025-10-05,9,29.6,70
2132,2025-10-05,7,31.6,70
2133,2025-10-05,6,34.4,70
2134,2025-10-05,12,7.6,70
2135,2025-10-05,8,33.2,70
2136,2025-10-05,5,37.6,70
2137,2025-10-05,4,31.6,70
2138,2025-10-05,3,29.6,70
2139,2025-10-05,2,33.2,70
2140,2025-10-05,13,0.0,70
2141,2025-10-05,15,39.6,70
2142,2025-10-05,16,32.4,70
2143,2025-10-05,17,37.2,70
2144,2025-10-05,18,34.0,70
2145,2025-10-05,19,36.0,70
2146,2025-10-05,20,30.4,70
2147,2025-10-05,21,15.6,70
2148,2025-10-05,1,34.8,70
2149,2025-10-05,23,29.6,70
2150,2025-10-05,24,32.0,70
2151,2025-10-05,25,32.0,70
2152,2025-10-05,1,34.8,70
2153,2025-10-05,14,36.4,70
2154,2025-10-05,22,32.8,70
2155,2025-10-05,2,33.2,70
2156,2025-10-05,28,32.0,70
2157,2025-10-05,13,0.0,70
2158,2025-10-05,17,37.2,70
2159,2025-10-05,18,34.0,70
2160,2025-10-05,19,36.0,70
2161,2025-10-05,21,15.6,70
2162,2025-10-05,22,32.8,70
2163,2025-10-05,16,32.4,70
2164,2025-10-05,20,30.4,70
2165,2025-10-05,23,29.6,70
2166,2025-10-05,24,32.0,70
2167,2025-10-05,25,32.0,70
2168,2025-10-05,26,18.8,70
2169,2025-10-05,15,39.6,70
2170,2025-10-05,14,36.4,70
2171,2025-10-05,12,7.6,70
2172,2025-10-05,11,28.8,70
2173,2025-10-05,10,30.4,70
2174,2025-10-05,9,29.6,70
2175,2025-10-05,8,33.2,70
2176,2025-10-05,7,31.6,70
2177,2025-10-05,6,34.4,70
2178,2025-10-05,5,37.6,70
2179,2025-10-05,4,31.6,70
2180,2025-10-05,3,29.6,70
2181,2025-10-05,27,4.0,70
2182,2025-10-05,28,32.0,70
2183,2025-10-05,27,4.0,70
2184,2025-10-06,21,14.0,71
2185,2025-10-06,12,8.0,71
2186,2025-10-06,18,31.2,71
2187,2025-10-06,27,2.0,71
2188,2025-10-06,1,30.8,71
2189,2025-10-06,9,27.6,71
2190,2025-10-06,10,28.8,71
2191,2025-10-06,17,34.4,71
2192,2025-10-06,5,33.2,71
2193,2025-10-06,1,30.8,71
2194,2025-10-06,2,30.8,71
2195,2025-10-06,16,30.8,71
2196,2025-10-06,23,27.6,71
2197,2025-10-06,8,30.0,71
2198,2025-10-06,6,31.2,71
